loan_status,loan_amnt,term,int_rate,installment,annual_inc,home_ownership,verification_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,application_type,tot_hi_cred_lim,avg_cur_bal,bc_open_to_buy,delinq_amnt,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_op_rev_tl,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies
Charged Off,11794.388425199739, 60 months,30.99,388.79,31393.25,RENT,Verified,credit_card,CO,33.94,0,675.0,4,0,23010.84,25,w,Individual,27201.9,3176.39,2747.3,0,153.9,15.8,3.1,0,11.2,4,6,5,6,8,99.4,62.7,0
Fully Paid,39000.0, 60 months,24.22,1126.94,57284.21,MORTGAGE,Not Verified,credit_card,NJ,5.7,0,720.0,10,0,14575.64,28,w,Individual,62859.69,4124.71,5133.87,0,229.8,17.3,4.5,4,13.2,5,9,6,11,11,96.7,40.3,0
Charged Off,21662.91349401083, 60 months,29.65,696.22,46047.75,MORTGAGE,Not Verified,debt_consolidation,WA,27.06,2,665.0,10,0,17519.08,17,w,Individual,53177.96,6491.49,0.0,0,117.6,35.5,5.5,1,18.8,2,4,3,6,5,94.7,64.4,0
Fully Paid,1500.0, 60 months,23.52,42.74,72147.3,MORTGAGE,Not Verified,home_improvement,MN,18.62,0,720.0,13,0,4273.33,26,w,Individual,72152.52,17582.45,7608.7,0,247.0,3.7,2.8,1,36.5,6,8,7,10,8,97.0,32.9,0
Fully Paid,10500.0, 60 months,26.33,316.43,81068.45,MORTGAGE,Not Verified,debt_consolidation,VT,15.28,0,695.0,12,0,2587.4,31,w,Individual,30924.63,5981.48,2516.96,0,101.5,22.0,6.7,5,8.3,3,3,4,12,6,96.9,28.2,0
Charged Off,21261.551779368117, 36 months,23.84,832.37,86911.77,MORTGAGE,Verified,debt_consolidation,WA,11.8,0,705.0,17,0,5528.32,28,f,Individual,223498.71,30948.73,3381.34,0,201.1,12.9,2.6,3,16.2,4,8,4,9,14,96.5,24.6,0
Charged Off,6493.23273789131, 36 months,26.19,262.27,98693.92,RENT,Not Verified,debt_consolidation,IN,25.87,1,685.0,6,0,25788.51,23,w,Individual,65523.58,7875.55,5292.01,0,254.2,32.5,15.7,0,13.9,1,3,5,8,6,76.8,86.0,0
Fully Paid,33500.0, 36 months,21.43,1269.52,104082.88,RENT,Not Verified,debt_consolidation,ME,9.1,0,735.0,14,3,4483.73,29,w,Individual,35068.81,388.13,4344.45,0,203.2,3.7,6.2,0,1.7,2,4,5,7,7,97.1,25.7,1
Fully Paid,10500.0, 60 months,24.21,303.34,227248.46,MORTGAGE,Source Verified,debt_consolidation,ND,2.86,0,690.0,11,0,18712.59,18,w,Individual,20459.27,2792.46,1008.74,0,206.2,4.4,1.7,0,16.4,1,3,4,6,5,97.8,17.1,0
Fully Paid,1000.0, 36 months,17.34,35.82,112138.38,RENT,Verified,debt_consolidation,CA,15.55,0,725.0,14,0,22348.0,37,w,Individual,21463.21,3051.13,2394.29,0,208.3,12.4,23.9,0,28.4,4,6,6,13,7,95.8,61.3,0
Fully Paid,3000.0, 36 months,24.57,118.6,70551.2,MORTGAGE,Source Verified,debt_consolidation,WV,22.24,0,690.0,13,0,16359.27,35,w,Individual,28284.59,3408.77,2339.32,0,162.3,8.4,2.4,3,4.0,4,7,4,5,9,99.2,58.1,0
Fully Paid,16500.0, 36 months,19.64,610.18,69314.0,MORTGAGE,Not Verified,credit_card,AK,11.07,0,740.0,8,0,21793.68,26,w,Individual,64020.0,13725.7,7531.61,0,245.9,10.0,12.5,2,13.2,5,7,7,10,7,97.1,47.8,0
Fully Paid,34000.0, 60 months,29.69,1093.55,132173.28,MORTGAGE,Verified,home_improvement,CA,1.43,0,665.0,14,0,3015.4,24,f,Individual,94454.07,7954.12,4524.78,0,125.9,0.7,3.7,0,24.7,4,6,5,9,7,97.7,39.6,0
Fully Paid,17500.0, 36 months,19.4,645.03,62346.65,RENT,Not Verified,debt_consolidation,GA,16.98,0,740.0,14,0,22027.01,37,w,Individual,22592.17,1450.06,6689.21,0,129.1,10.0,9.6,0,7.1,2,3,4,7,6,95.3,78.8,0
Fully Paid,1000.0, 60 months,24.4,29.0,95266.59,MORTGAGE,Verified,other,CT,27.39,0,730.0,10,1,13784.55,31,w,Individual,4308.32,877.39,2086.42,0,217.0,40.7,2.5,2,25.3,6,7,6,7,11,95.6,18.1,1
Fully Paid,31000.0, 36 months,20.93,1166.81,101587.18,MORTGAGE,Source Verified,other,MT,11.07,1,720.0,8,0,3971.47,21,f,Joint App,43358.01,1740.74,4206.47,0,191.9,20.6,10.9,2,4.9,2,2,4,5,3,85.9,71.4,0
Fully Paid,3000.0, 36 months,23.88,117.51,14674.24,RENT,Source Verified,debt_consolidation,AZ,5.57,0,680.0,13,0,4152.14,25,f,Individual,414530.59,72387.51,43096.28,0,219.6,5.6,2.3,1,25.7,2,6,2,5,8,96.5,12.7,0
Charged Off,30020.12233373268, 36 months,28.24,1245.64,20531.32,RENT,Verified,debt_consolidation,NH,8.89,0,660.0,12,0,15576.33,28,w,Individual,154332.12,15618.2,0.0,0,120.3,5.2,9.1,0,7.1,0,4,1,4,6,97.8,57.0,0
Fully Paid,26500.0, 36 months,18.25,961.37,128975.19,MORTGAGE,Source Verified,credit_card,NV,11.14,0,730.0,14,1,44116.92,32,w,Individual,219157.25,40018.8,5979.47,0,202.9,3.2,8.4,3,57.7,7,10,11,14,10,98.1,53.3,1
Fully Paid,19500.0, 36 months,19.94,724.09,97728.01,MORTGAGE,Verified,home_improvement,NV,17.42,0,735.0,14,0,4458.16,27,w,Individual,35901.35,2532.11,2143.5,0,198.2,2.6,1.3,1,14.5,3,6,6,7,10,98.6,14.0,0
Fully Paid,5500.0, 36 months,22.35,211.04,12163.69,MORTGAGE,Not Verified,home_improvement,AL,13.2,0,715.0,10,1,15967.57,24,w,Individual,182103.66,28280.66,2467.37,0,192.5,14.0,2.4,3,44.3,4,9,7,11,13,98.6,39.0,0
Fully Paid,17500.0, 36 months,26.36,708.45,12558.94,MORTGAGE,Source Verified,debt_consolidation,AZ,19.35,0,700.0,10,0,21755.76,27,f,Individual,88027.82,20575.65,1445.24,0,124.8,4.5,9.0,1,41.2,6,7,10,12,9,99.2,47.5,0
Fully Paid,17000.0, 60 months,24.45,493.51,187992.27,RENT,Source Verified,debt_consolidation,WV,18.12,0,710.0,14,0,8031.3,29,f,Individual,22848.38,976.34,12479.41,0,163.3,2.8,5.8,1,9.0,1,6,2,8,7,96.2,45.4,0
Fully Paid,18000.0, 36 months,22.31,690.32,111499.1,MORTGAGE,Verified,car,ME,25.69,0,710.0,7,0,6178.51,11,w,Individual,74536.07,8185.2,9172.21,0,194.2,4.0,14.8,2,12.7,2,6,3,6,7,96.2,26.4,0
Charged Off,36426.06888584673, 60 months,30.99,1200.75,132787.1,RENT,Not Verified,debt_consolidation,RI,21.34,0,660.0,8,0,15697.56,26,f,Individual,50651.86,3065.32,61772.2,0,210.4,13.4,8.1,0,6.2,2,4,6,11,6,95.2,51.9,0
Fully Paid,3500.0, 36 months,23.42,136.25,39008.69,MORTGAGE,Not Verified,debt_consolidation,WV,22.46,0,695.0,11,0,2201.15,26,f,Individual,271466.24,36319.1,888.11,0,333.5,4.5,0.8,5,19.9,4,7,5,6,7,97.5,64.7,0
Fully Paid,33500.0, 60 months,22.96,943.61,49106.9,MORTGAGE,Verified,debt_consolidation,WV,17.55,0,745.0,8,0,11939.87,28,f,Individual,65438.04,4025.81,5478.66,0,213.6,13.0,8.5,4,10.7,2,5,4,9,5,98.3,6.7,0
Fully Paid,20000.0, 36 months,21.18,755.35,238700.66,MORTGAGE,Verified,debt_consolidation,TN,18.74,0,685.0,13,1,18505.69,25,w,Individual,71895.33,9327.7,4046.51,0,172.0,6.9,1.0,4,10.1,1,3,2,9,5,95.2,29.6,0
Charged Off,32614.26309509665, 60 months,27.74,1010.36,70825.7,MORTGAGE,Source Verified,credit_card,CT,23.95,1,695.0,18,1,15656.0,39,f,Individual,62414.5,4289.84,47184.89,0,173.9,8.8,8.8,4,26.7,1,3,4,5,5,78.4,29.8,2
Fully Paid,10000.0, 36 months,22.05,382.16,77248.23,RENT,Verified,moving,IN,8.49,0,690.0,7,0,26835.85,14,w,Individual,62889.5,11449.36,514.0,0,235.0,11.2,2.1,0,2.5,5,7,5,11,7,99.6,24.1,0
Fully Paid,13500.0, 60 months,27.94,419.85,65905.04,MORTGAGE,Not Verified,debt_consolidation,KS,16.48,0,680.0,7,1,5868.12,23,w,Individual,361831.84,112622.14,9220.78,0,252.1,6.8,4.8,1,8.7,5,10,12,15,12,96.3,50.6,0
Fully Paid,6000.0, 36 months,21.2,226.67,23784.99,MORTGAGE,Verified,home_improvement,OK,11.83,0,700.0,13,1,6688.97,24,w,Individual,30409.78,6980.8,1265.04,0,129.5,11.6,3.8,4,7.2,4,6,5,6,8,98.8,56.4,1
Fully Paid,36500.0, 36 months,20.81,1371.58,152483.42,MORTGAGE,Not Verified,credit_card,IL,10.11,1,715.0,12,0,9966.03,24,w,Individual,41718.83,1315.24,11442.99,0,172.6,7.4,7.8,5,4.8,2,2,2,2,4,71.0,89.6,0
Fully Paid,32500.0, 36 months,19.55,1200.38,20236.57,MORTGAGE,Not Verified,credit_card,LA,20.56,0,740.0,8,0,17475.17,19,w,Individual,87849.52,7979.79,7863.67,0,214.0,13.4,26.2,2,13.5,4,7,5,9,8,98.9,33.4,0
Charged Off,7790.932748846511, 60 months,28.53,245.07,83016.92,RENT,Not Verified,other,WI,26.69,0,685.0,17,0,202932.1,26,f,Individual,219511.34,37408.85,298.41,0,169.6,10.5,11.6,0,10.4,2,2,5,8,4,95.3,78.3,0
Fully Paid,10500.0, 60 months,24.57,305.55,77193.59,OWN,Verified,debt_consolidation,DE,11.84,0,725.0,14,0,6464.71,32,w,Individual,55237.96,6637.13,3565.47,0,164.6,14.1,1.3,0,10.9,4,7,8,15,10,98.7,42.8,0
Fully Paid,38000.0, 36 months,23.26,1476.12,88653.22,MORTGAGE,Verified,other,OK,23.12,3,695.0,14,0,10433.46,29,w,Individual,103732.56,8577.63,1747.53,200,160.5,2.7,10.1,0,4.4,5,10,6,9,11,79.1,18.4,0
Fully Paid,28500.0, 60 months,25.37,842.71,49848.97,OWN,Not Verified,debt_consolidation,DE,13.39,0,695.0,11,0,123382.39,32,w,Individual,77925.65,9348.38,2681.02,0,149.4,10.7,0.2,0,21.5,2,4,3,6,8,99.2,22.0,0
Fully Paid,32500.0, 36 months,20.66,1218.77,188872.34,OWN,Not Verified,credit_card,MO,24.81,0,730.0,13,0,3813.36,33,f,Individual,68164.39,6511.22,5670.34,0,229.2,19.0,3.3,0,38.2,5,7,7,12,9,98.1,16.2,0
Fully Paid,13500.0, 60 months,25.45,399.81,50213.4,OWN,Source Verified,credit_card,DE,35.81,0,725.0,12,0,29411.59,25,w,Individual,46850.99,6542.47,2870.43,0,142.1,5.6,2.6,1,8.8,2,2,4,6,3,99.3,62.7,0
Fully Paid,11000.0, 36 months,20.12,409.47,72048.8,MORTGAGE,Not Verified,debt_consolidation,WV,21.27,0,725.0,12,2,3870.36,23,w,Joint App,163295.14,19582.26,9909.13,0,198.3,3.2,1.1,3,15.0,2,4,3,7,7,96.5,51.3,1
Fully Paid,26500.0, 36 months,19.47,977.69,73774.04,RENT,Source Verified,debt_consolidation,PA,16.27,0,705.0,12,0,14343.3,28,w,Individual,32789.88,928.99,7169.03,0,180.1,2.4,1.7,0,35.3,1,2,3,4,4,96.9,94.2,0
Fully Paid,30000.0, 36 months,21.85,1143.39,58948.95,RENT,Source Verified,small_business,AR,11.36,0,730.0,11,0,4995.15,24,w,Individual,106854.33,14298.84,5609.97,0,164.6,9.4,8.4,1,2.7,5,7,6,9,7,99.4,70.3,0
Fully Paid,29500.0, 60 months,24.26,853.11,95252.32,MORTGAGE,Source Verified,credit_card,KS,18.92,0,720.0,11,0,6802.48,29,w,Individual,168956.42,18756.18,3485.86,0,258.5,11.2,9.9,2,14.6,3,4,4,7,6,96.0,48.9,0
Charged Off,18055.326921734537, 60 months,27.09,552.3,86608.89,OWN,Source Verified,debt_consolidation,CO,14.19,0,710.0,16,0,12565.87,29,w,Individual,80360.61,16476.98,8865.17,0,278.9,11.3,3.1,0,56.4,5,8,6,11,11,98.2,62.6,0
Fully Paid,10500.0, 36 months,19.55,387.81,68084.32,RENT,Not Verified,debt_consolidation,CT,15.18,2,725.0,7,1,5265.95,17,f,Joint App,37948.42,5739.45,3035.8,0,244.5,16.8,1.7,0,14.8,5,8,6,7,11,82.0,68.6,0
Fully Paid,22500.0, 36 months,20.93,846.88,110022.74,OWN,Verified,credit_card,KS,9.59,0,725.0,17,0,6101.77,33,w,Individual,28722.59,1241.63,38080.87,0,208.4,5.7,2.4,0,6.8,2,5,4,11,6,98.0,81.0,0
Fully Paid,35500.0, 36 months,23.91,1391.09,111016.63,MORTGAGE,Verified,vacation,WA,24.35,0,660.0,8,0,9277.73,16,f,Individual,76753.78,7592.75,8301.42,0,153.1,33.6,8.5,4,4.8,2,6,4,8,6,99.7,21.3,0
Fully Paid,25000.0, 60 months,27.4,769.37,94690.01,RENT,Not Verified,debt_consolidation,AK,12.69,0,700.0,10,0,10095.11,29,w,Individual,107068.05,10766.74,2986.45,0,179.9,25.2,4.4,1,6.1,3,5,5,9,6,96.3,32.2,0
Fully Paid,6000.0, 60 months,25.06,176.32,194820.8,RENT,Source Verified,credit_card,RI,16.93,0,710.0,12,0,14569.29,27,w,Individual,9631.56,862.27,1038.28,0,168.9,3.0,6.1,0,28.2,4,7,7,11,11,96.7,26.1,0
Fully Paid,40000.0, 36 months,17.62,1438.48,209307.01,OWN,Verified,debt_consolidation,IN,2.56,0,745.0,8,0,3759.92,17,w,Individual,179499.92,22358.09,9609.45,0,231.9,3.6,16.1,2,14.1,5,9,8,10,13,98.4,21.0,0
Charged Off,28945.790175130194, 60 months,30.99,954.17,41819.99,RENT,Verified,other,AZ,19.59,2,665.0,15,1,44214.61,28,f,Individual,53717.02,3167.15,1462.87,0,86.4,15.9,5.8,0,10.6,5,8,5,8,9,89.7,86.0,1
Fully Paid,25000.0, 36 months,20.78,939.06,60173.89,RENT,Source Verified,debt_consolidation,MT,14.06,0,700.0,10,1,3046.75,25,f,Individual,59116.68,4615.82,41181.33,0,207.4,6.5,3.7,0,27.5,4,7,5,7,10,98.9,55.1,0
Fully Paid,27500.0, 36 months,21.11,1037.62,114743.35,MORTGAGE,Verified,credit_card,NC,9.39,0,710.0,6,0,1698.93,23,w,Individual,42183.03,2754.71,9310.53,0,129.3,9.9,1.9,3,3.1,3,9,7,8,12,95.5,28.0,0
Charged Off,24828.515112360757, 36 months,23.73,970.58,51962.33,MORTGAGE,Source Verified,credit_card,UT,20.0,0,715.0,8,0,12714.74,31,w,Individual,32958.51,1201.6,12960.07,0,158.3,13.5,0.5,2,16.3,4,6,10,13,6,96.5,37.5,0
Charged Off,13242.0683801962, 60 months,29.07,420.89,66294.33,MORTGAGE,Source Verified,home_improvement,KS,1.34,0,705.0,11,0,5373.6,25,w,Individual,39252.13,5608.72,3551.85,0,227.7,3.7,6.5,2,17.1,3,5,4,6,8,99.5,64.3,0
Fully Paid,8000.0, 60 months,24.09,230.56,34140.0,RENT,Verified,debt_consolidation,AR,7.4,0,730.0,10,0,4235.47,31,f,Individual,23175.15,3944.26,4733.07,0,205.2,31.0,7.9,1,20.4,5,8,6,11,10,96.7,42.9,0
Fully Paid,12000.0, 60 months,27.87,372.69,61263.63,MORTGAGE,Source Verified,credit_card,NH,2.99,0,680.0,11,0,8781.65,27,w,Individual,42074.09,4390.92,1962.5,0,237.3,14.7,4.6,4,14.7,1,7,4,6,10,95.8,30.3,0
Fully Paid,33000.0, 36 months,23.48,1285.69,77179.95,MORTGAGE,Verified,credit_card,AL,23.66,0,705.0,13,0,12804.73,32,f,Individual,313193.71,50522.51,2825.95,0,153.1,15.9,14.8,3,2.5,5,7,8,12,12,96.7,57.8,0
Fully Paid,15000.0, 36 months,15.71,525.21,40372.31,RENT,Source Verified,debt_consolidation,NH,16.97,0,745.0,12,0,68718.39,32,f,Individual,718694.73,108761.0,1214.74,0,199.0,8.7,3.8,0,30.3,4,10,4,6,13,98.9,33.0,0
Charged Off,20940.94393091399, 60 months,26.64,634.94,18506.93,MORTGAGE,Verified,debt_consolidation,ME,0.63,0,695.0,19,0,4962.76,36,w,Individual,45374.26,3194.28,3418.83,0,228.8,30.6,14.2,3,7.6,3,9,3,4,11,97.7,50.1,0
Charged Off,34877.21937602, 60 months,29.34,1114.3,124164.58,MORTGAGE,Not Verified,debt_consolidation,TX,30.93,2,695.0,15,0,21582.78,25,w,Individual,775954.25,163235.68,5990.53,0,187.4,25.4,3.8,2,16.7,2,4,3,9,6,70.6,67.9,0
Fully Paid,29000.0, 36 months,18.61,1057.31,26825.22,RENT,Verified,debt_consolidation,DE,20.82,0,700.0,16,0,8898.85,31,w,Individual,352411.36,46959.42,10509.36,0,234.6,2.9,4.8,1,3.2,3,4,5,7,8,99.2,50.3,0
Fully Paid,26000.0, 36 months,18.02,940.22,201812.1,MORTGAGE,Source Verified,wedding,NY,16.29,0,755.0,17,0,9213.18,30,f,Individual,115878.3,24734.67,10399.14,0,119.4,2.3,5.0,2,14.7,2,4,3,7,5,99.0,24.6,0
Fully Paid,28000.0, 36 months,17.83,1009.88,152421.69,MORTGAGE,Source Verified,car,CT,20.1,0,745.0,8,0,4460.81,25,w,Individual,74416.39,6911.14,2288.99,0,156.4,6.1,0.4,4,15.6,3,5,4,7,7,96.4,53.3,0
Fully Paid,5500.0, 36 months,18.34,199.78,89384.9,RENT,Verified,credit_card,MT,16.1,0,725.0,12,0,18033.45,25,w,Joint App,202143.3,54084.17,19032.67,0,219.2,3.0,4.8,0,15.8,1,4,2,3,4,96.1,58.5,0
Fully Paid,26000.0, 60 months,25.66,773.23,98064.63,MORTGAGE,Source Verified,car,NY,14.19,0,690.0,9,0,26088.32,20,f,Individual,217196.26,31493.76,28497.19,0,151.3,6.8,1.0,6,6.1,4,10,7,11,11,96.6,63.3,0
Charged Off,7477.197846862966, 36 months,23.13,289.95,88035.74,MORTGAGE,Not Verified,debt_consolidation,ND,23.2,0,715.0,12,0,15808.73,19,f,Individual,24691.29,4474.92,8397.45,0,234.6,11.8,6.3,2,18.9,2,6,4,6,6,97.8,91.5,0
Fully Paid,6500.0, 36 months,18.34,236.1,55787.3,MORTGAGE,Source Verified,home_improvement,ID,17.69,0,730.0,9,0,27217.4,24,w,Individual,54083.59,7012.25,1989.32,0,243.4,9.4,4.2,2,3.7,2,3,3,5,5,98.7,22.6,0
Fully Paid,34000.0, 60 months,28.05,1059.64,57433.2,OWN,Not Verified,debt_consolidation,MI,10.26,1,710.0,13,0,33512.33,19,f,Individual,104008.61,10142.45,1798.52,0,210.2,18.6,1.2,0,11.4,2,5,2,6,7,94.6,40.2,0
Fully Paid,2000.0, 36 months,21.83,76.21,64490.9,MORTGAGE,Source Verified,credit_card,NV,23.52,0,725.0,17,0,32153.39,25,w,Individual,20663.35,3191.52,8435.05,0,172.8,6.1,9.3,0,7.8,4,7,4,9,11,99.4,40.6,0
Charged Off,40000.0, 36 months,27.29,1639.24,67810.67,RENT,Verified,debt_consolidation,NE,15.75,0,670.0,12,0,12119.82,30,w,Individual,62645.95,3431.04,5644.67,0,192.3,4.3,12.3,0,33.5,4,9,6,8,15,97.4,49.1,0
Fully Paid,10000.0, 36 months,21.91,381.44,47369.6,MORTGAGE,Not Verified,debt_consolidation,ID,14.62,0,720.0,9,0,16827.76,31,w,Individual,87997.65,10718.54,12973.18,0,152.4,2.7,2.9,0,15.1,3,7,4,7,9,99.5,43.9,0
Fully Paid,27500.0, 36 months,17.24,983.74,52578.06,OWN,Not Verified,home_improvement,CO,24.41,0,740.0,10,0,7816.17,19,f,Individual,109959.7,14259.05,3257.64,0,122.6,11.4,7.6,0,9.5,5,6,7,11,10,95.4,38.7,0
Fully Paid,6500.0, 36 months,18.29,235.94,268767.67,RENT,Not Verified,credit_card,SC,26.42,0,710.0,9,0,12179.15,27,w,Individual,36288.73,4403.65,1986.0,0,235.1,20.6,0.0,0,6.6,2,4,3,6,7,99.0,29.2,0
Fully Paid,18500.0, 36 months,22.01,706.62,89490.82,RENT,Source Verified,medical,AZ,25.22,0,710.0,12,0,5810.37,29,f,Individual,28368.33,3234.81,9556.48,0,121.6,17.7,1.0,1,34.5,2,3,5,11,5,98.7,35.5,0
Charged Off,21262.09915709526, 60 months,30.99,700.89,25450.32,RENT,Source Verified,home_improvement,MD,8.1,0,660.0,9,0,7153.12,19,w,Individual,94395.34,13230.92,69853.11,0,186.3,25.8,6.5,0,6.7,4,5,4,6,6,99.1,88.0,0
Charged Off,36217.7526014603, 36 months,27.95,1497.12,94560.65,RENT,Not Verified,debt_consolidation,HI,20.91,0,670.0,8,0,12634.34,18,w,Individual,153489.6,28729.47,11576.42,0,101.9,18.2,1.9,0,20.9,3,4,4,6,7,97.0,38.4,0
Fully Paid,27500.0, 36 months,22.57,1058.36,60856.44,MORTGAGE,Source Verified,debt_consolidation,CT,7.34,1,710.0,16,0,4534.62,31,f,Individual,79979.47,8356.93,52446.78,0,160.0,11.3,4.4,2,26.3,4,7,5,6,7,76.8,24.6,0
Fully Paid,19000.0, 36 months,21.3,718.76,49401.27,MORTGAGE,Verified,other,MS,8.31,0,700.0,8,0,6319.2,20,w,Individual,65367.9,5886.05,2565.5,0,169.1,10.1,2.7,0,8.3,4,4,7,10,7,99.8,39.9,0
Charged Off,30136.456396374855, 60 months,30.33,981.13,264879.07,MORTGAGE,Not Verified,other,MA,17.06,0,675.0,12,0,13245.32,21,w,Individual,101307.48,9566.75,29914.35,0,159.9,1.3,0.8,4,33.3,7,9,10,12,11,98.6,90.7,0
Fully Paid,11000.0, 36 months,21.65,418.11,76763.16,RENT,Verified,credit_card,AZ,14.74,0,735.0,12,1,9839.19,20,w,Individual,107045.21,12974.71,41609.53,0,123.3,20.8,2.6,0,15.9,1,6,1,2,8,95.2,69.2,1
Fully Paid,36000.0, 36 months,23.08,1395.05,43403.71,MORTGAGE,Not Verified,educational,MT,12.47,0,670.0,16,0,8746.23,34,f,Individual,48546.85,2065.59,3339.39,0,202.8,4.5,5.7,0,14.7,1,5,1,6,9,97.9,12.9,0
Fully Paid,26000.0, 36 months,25.42,1039.54,50125.19,MORTGAGE,Verified,credit_card,VA,0.0,0,665.0,11,0,17031.13,29,w,Individual,43612.07,5006.21,3610.07,0,175.8,32.5,7.8,2,0.2,2,5,2,3,9,96.8,12.6,0
Fully Paid,24000.0, 60 months,27.33,737.59,80543.67,MORTGAGE,Not Verified,debt_consolidation,MA,19.38,1,665.0,17,0,3259.98,31,f,Individual,36919.73,2335.28,1653.7,0,217.3,10.6,9.2,3,4.4,3,5,5,12,5,73.3,26.5,0
Fully Paid,31000.0, 36 months,15.3,1079.19,80189.2,MORTGAGE,Not Verified,credit_card,ND,16.41,0,770.0,11,0,11915.67,25,w,Individual,172674.02,31070.79,4857.93,0,288.1,2.6,1.8,3,1.6,2,5,2,6,7,96.3,72.8,0
Fully Paid,35500.0, 60 months,21.85,977.45,99061.26,RENT,Not Verified,credit_card,MI,27.67,1,725.0,15,0,11906.82,33,w,Individual,44385.33,1589.75,903.49,0,195.9,15.7,3.2,0,26.1,2,5,3,6,5,70.9,56.0,0
Fully Paid,5500.0, 36 months,20.46,205.69,24078.1,RENT,Source Verified,debt_consolidation,NH,16.45,0,720.0,6,0,17473.3,18,w,Individual,71552.31,15036.95,1252.96,0,207.2,2.4,2.3,2,25.4,4,5,5,9,11,99.2,67.2,0
Charged Off,18055.507323885322, 60 months,27.36,555.22,26231.51,MORTGAGE,Source Verified,credit_card,MN,6.44,0,680.0,16,0,22809.43,27,w,Individual,64488.16,5855.14,1866.25,0,112.4,6.5,0.2,1,2.8,5,9,8,10,12,96.9,49.9,0
Fully Paid,7500.0, 60 months,24.4,217.5,64738.01,RENT,Not Verified,debt_consolidation,NE,5.62,0,690.0,12,0,12590.29,33,w,Individual,128813.14,24779.49,1109.23,0,219.3,15.3,7.7,0,28.0,2,8,4,7,9,99.7,77.0,0
Charged Off,27979.74020088633, 60 months,30.99,922.33,38326.84,RENT,Not Verified,debt_consolidation,VA,8.05,1,660.0,12,0,20698.52,26,w,Individual,45830.55,3181.96,516.46,0,149.0,6.5,5.5,0,12.9,2,4,4,4,6,72.5,33.3,0
Fully Paid,30500.0, 60 months,14.04,710.31,36309.98,RENT,Verified,debt_consolidation,ID,14.91,0,820.0,11,0,23070.01,25,f,Individual,122483.34,11608.13,12298.87,0,191.0,8.2,13.3,0,7.7,4,6,4,6,8,97.4,30.7,0
Fully Paid,3000.0, 36 months,22.84,115.88,92992.96,RENT,Source Verified,debt_consolidation,FL,30.67,0,690.0,13,0,2645.51,30,w,Individual,152070.95,25214.67,8903.06,0,236.3,5.0,6.6,0,18.6,2,3,4,6,3,99.7,22.3,0
Fully Paid,1500.0, 36 months,20.88,56.42,98392.81,MORTGAGE,Source Verified,credit_card,VA,21.44,0,730.0,6,0,6830.93,16,f,Individual,94573.23,28714.9,1710.16,0,172.6,17.3,6.9,0,8.3,3,6,5,5,8,97.0,32.0,0
Fully Paid,34000.0, 36 months,20.69,1275.55,223722.63,MORTGAGE,Not Verified,home_improvement,NY,18.39,1,695.0,11,0,1993.01,26,w,Individual,51923.18,5947.09,4153.75,0,139.1,1.8,2.0,3,15.2,5,5,8,9,6,74.3,15.7,0
Fully Paid,6500.0, 36 months,18.89,237.9,115614.8,RENT,Source Verified,debt_consolidation,CT,7.87,1,720.0,11,0,4972.43,34,w,Individual,32589.57,4906.22,10358.72,0,156.4,26.7,14.2,0,29.9,4,7,4,7,9,82.8,9.4,0
Charged Off,21380.293862871516, 36 months,29.9,906.46,74049.21,RENT,Source Verified,educational,ND,26.14,0,670.0,7,0,3605.2,21,w,Individual,42441.18,4921.42,1974.72,0,201.2,30.0,7.3,1,30.6,1,2,5,6,3,97.6,35.1,0
Fully Paid,14500.0, 36 months,20.58,543.17,65326.65,MORTGAGE,Not Verified,debt_consolidation,SD,14.72,0,700.0,8,0,27069.46,18,f,Individual,19756.46,1083.89,2314.09,0,198.9,14.2,7.6,2,9.8,4,7,5,9,8,96.3,94.8,0
Fully Paid,19500.0, 36 months,20.52,729.87,426979.85,OWN,Verified,home_improvement,GA,19.46,1,710.0,10,0,9536.1,30,w,Individual,139319.5,26102.31,10621.29,0,195.1,11.8,4.6,0,11.9,2,7,3,7,8,86.7,49.3,0
Fully Paid,8500.0, 36 months,20.88,319.71,58829.94,MORTGAGE,Verified,home_improvement,IL,21.56,0,735.0,20,0,18674.56,32,f,Joint App,150041.67,27464.41,11854.32,0,199.3,29.6,0.0,0,6.4,5,6,8,12,6,96.2,29.2,0
Fully Paid,8000.0, 36 months,19.8,296.49,58511.21,RENT,Source Verified,debt_consolidation,NJ,13.22,0,755.0,7,0,11996.0,20,f,Individual,39243.24,9319.84,2112.08,0,186.6,8.6,2.2,0,13.8,2,5,7,12,8,96.6,43.3,0
Charged Off,15109.193916059256, 60 months,30.99,498.06,101682.25,RENT,Not Verified,debt_consolidation,MO,24.9,0,675.0,19,0,2870.39,31,w,Individual,40205.11,4545.01,10486.08,0,172.7,46.3,6.5,0,11.7,4,4,5,8,6,99.1,71.4,0
